Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Revenue
19-12-17,19,December,2017,24,Youth (<25),1,F,France,Bikes,2,1519,2443,1848,4886
19-12-17,19,December,2017,25,Young Adults (25-34),1,M,France,Bikes,2,1252,2295,2086,4590
19-12-17,19,December,2017,35,Adults (35-64),1,F,United States,Bikes,2,1898,3375,2954,6750
19-12-17,19,December,2017,37,Adults (35-64),1,M,United States,Bikes,2,1252,2295,2086,4590
19-12-17,19,December,2017,38,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
19-12-17,19,December,2017,39,Adults (35-64),1,F,United States,Bikes,2,1252,2295,2086,4590
19-12-17,19,December,2017,39,Adults (35-64),1,F,United States,Bikes,2,1266,2320,2108,4640
19-12-17,19,December,2017,50,Adults (35-64),1,F,Germany,Bikes,2,713,1120,814,2240
19-12-17,19,December,2017,56,Adults (35-64),1,F,Germany,Bikes,2,1252,2295,2086,4590
19-12-17,19,December,2017,57,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
19-12-17,19,December,2017,63,Adults (35-64),1,F,Australia,Bikes,2,1252,2295,2086,4590
20-12-17,20,December,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,713,1120,814,2240
20-12-17,20,December,2017,29,Young Adults (25-34),1,M,canada,Bikes,2,295,540,490,1080
20-12-17,20,December,2017,33,Young Adults (25-34),1,F,Australia,Bikes,2,1898,3375,2954,6750
20-12-17,20,December,2017,33,Young Adults (25-34),1,M,France,Bikes,2,1555,2443,1776,4886
20-12-17,20,December,2017,34,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1083,1701,1236,3402
20-12-17,20,December,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1266,2320,2108,4640
20-12-17,20,December,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1266,2320,2108,4640
20-12-17,20,December,2017,35,Adults (35-64),1,M,France,Bikes,2,2171,3578,2814,7156
20-12-17,20,December,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
20-12-17,20,December,2017,42,Adults (35-64),1,M,Australia,Bikes,2,2171,3578,2814,7156
20-12-17,20,December,2017,43,Adults (35-64),1,M,United States,Bikes,2,1083,1701,1236,3402
20-12-17,20,December,2017,43,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
20-12-17,20,December,2017,51,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
20-12-17,20,December,2017,57,Adults (35-64),1,M,Australia,Bikes,2,1252,2295,2086,4590
21-12-17,21,December,2017,23,Youth (<25),1,M,United Kingdom,Bikes,2,420,769,698,1538
21-12-17,21,December,2017,26,Young Adults (25-34),1,M,France,Bikes,2,1266,2320,2108,4640
21-12-17,21,December,2017,27,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
22-12-17,22,December,2017,18,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
22-12-17,22,December,2017,19,Youth (<25),1,F,Australia,Bikes,2,308,565,514,1130
22-12-17,22,December,2017,25,Young Adults (25-34),1,M,France,Bikes,2,1252,2295,2086,4590
22-12-17,22,December,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,1252,2295,2086,4590
22-12-17,22,December,2017,28,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
22-12-17,22,December,2017,28,Young Adults (25-34),1,F,United States,Bikes,2,344,540,392,1080
22-12-17,22,December,2017,29,Young Adults (25-34),1,F,United Kingdom,Bikes,2,713,1120,814,2240
22-12-17,22,December,2017,30,Young Adults (25-34),1,F,United States,Bikes,2,1266,2320,2108,4640
22-12-17,22,December,2017,40,Adults (35-64),1,F,United Kingdom,Bikes,2,344,540,392,1080
22-12-17,22,December,2017,41,Adults (35-64),1,M,Germany,Bikes,2,1266,2320,2108,4640
22-12-17,22,December,2017,41,Adults (35-64),1,M,United States,Bikes,2,1252,2295,2086,4590
22-12-17,22,December,2017,42,Adults (35-64),1,M,United Kingdom,Bikes,2,487,783,592,1566
23-12-17,23,December,2017,19,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
23-12-17,23,December,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
23-12-17,23,December,2017,23,Youth (<25),1,M,United States,Bikes,2,1083,1701,1236,3402
23-12-17,23,December,2017,29,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1083,1701,1236,3402
23-12-17,23,December,2017,30,Young Adults (25-34),1,F,United States,Bikes,2,1266,2320,2108,4640
23-12-17,23,December,2017,31,Young Adults (25-34),1,F,canada,Bikes,2,1252,2295,2086,4590
23-12-17,23,December,2017,34,Young Adults (25-34),1,M,Australia,Bikes,2,1555,2443,1776,4886
23-12-17,23,December,2017,34,Young Adults (25-34),1,F,Australia,Bikes,2,713,1120,814,2240
23-12-17,23,December,2017,35,Adults (35-64),1,F,United States,Bikes,2,295,540,490,1080
23-12-17,23,December,2017,37,Adults (35-64),1,F,France,Bikes,2,2171,3578,2814,7156
23-12-17,23,December,2017,43,Adults (35-64),1,M,United States,Bikes,2,1083,1701,1236,3402
23-12-17,23,December,2017,57,Adults (35-64),1,F,Australia,Bikes,2,2171,3578,2814,7156
24-12-17,24,December,2017,19,Youth (<25),1,F,Australia,Bikes,2,1266,2320,2108,4640
24-12-17,24,December,2017,24,Youth (<25),1,M,United Kingdom,Bikes,2,344,540,392,1080
24-12-17,24,December,2017,25,Young Adults (25-34),1,M,France,Bikes,2,1266,2320,2108,4640
24-12-17,24,December,2017,27,Young Adults (25-34),1,M,United States,Bikes,2,713,1120,814,2240
24-12-17,24,December,2017,27,Young Adults (25-34),1,F,France,Bikes,2,344,540,392,1080
24-12-17,24,December,2017,29,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1083,1701,1236,3402
24-12-17,24,December,2017,34,Young Adults (25-34),1,F,United States,Bikes,2,1252,2295,2086,4590
24-12-17,24,December,2017,36,Adults (35-64),1,M,Germany,Bikes,2,713,1120,814,2240
24-12-17,24,December,2017,36,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
24-12-17,24,December,2017,37,Adults (35-64),1,F,Australia,Bikes,2,1266,2320,2108,4640
24-12-17,24,December,2017,38,Adults (35-64),1,M,Australia,Bikes,2,1252,2295,2086,4590
24-12-17,24,December,2017,40,Adults (35-64),1,F,Germany,Bikes,2,1252,2295,2086,4590
24-12-17,24,December,2017,49,Adults (35-64),1,F,Germany,Bikes,2,1555,2443,1776,4886
25-12-17,25,December,2017,25,Young Adults (25-34),1,M,Germany,Bikes,2,1555,2443,1776,4886
25-12-17,25,December,2017,27,Young Adults (25-34),1,F,France,Bikes,2,344,540,392,1080
25-12-17,25,December,2017,31,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1083,1701,1236,3402
25-12-17,25,December,2017,34,Young Adults (25-34),1,F,Australia,Bikes,2,2171,3578,2814,7156
25-12-17,25,December,2017,37,Adults (35-64),1,F,Germany,Bikes,2,1266,2320,2108,4640
25-12-17,25,December,2017,38,Adults (35-64),1,F,Australia,Bikes,2,1266,2320,2108,4640
25-12-17,25,December,2017,44,Adults (35-64),1,M,United States,Bikes,2,344,540,392,1080
25-12-17,25,December,2017,50,Adults (35-64),1,M,Australia,Bikes,2,344,540,392,1080
26-12-17,26,December,2017,24,Youth (<25),1,M,canada,Bikes,2,1083,1701,1236,3402
26-12-17,26,December,2017,25,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1252,2295,2086,4590
26-12-17,26,December,2017,28,Young Adults (25-34),1,M,France,Bikes,2,1519,2443,1848,4886
26-12-17,26,December,2017,30,Young Adults (25-34),1,M,United States,Bikes,2,420,769,698,1538
26-12-17,26,December,2017,34,Young Adults (25-34),1,M,United States,Bikes,2,295,540,490,1080
26-12-17,26,December,2017,38,Adults (35-64),1,F,Australia,Bikes,2,1252,2295,2086,4590
26-12-17,26,December,2017,42,Adults (35-64),1,M,United States,Bikes,2,344,540,392,1080
26-12-17,26,December,2017,54,Adults (35-64),1,M,Australia,Bikes,2,1252,2295,2086,4590
27-12-17,27,December,2017,26,Young Adults (25-34),1,M,France,Bikes,2,1555,2443,1776,4886
27-12-17,27,December,2017,26,Young Adults (25-34),1,F,Australia,Bikes,2,2171,3578,2814,7156
27-12-17,27,December,2017,36,Adults (35-64),1,F,Germany,Bikes,2,1555,2443,1776,4886
27-12-17,27,December,2017,37,Adults (35-64),1,M,canada,Bikes,2,344,540,392,1080
27-12-17,27,December,2017,38,Adults (35-64),1,M,Australia,Bikes,2,1266,2320,2108,4640
27-12-17,27,December,2017,41,Adults (35-64),1,F,Australia,Bikes,2,2171,3578,2814,7156
27-12-17,27,December,2017,42,Adults (35-64),1,F,United States,Bikes,2,1555,2443,1776,4886
27-12-17,27,December,2017,44,Adults (35-64),1,M,United Kingdom,Bikes,2,1266,2320,2108,4640
27-12-17,27,December,2017,49,Adults (35-64),1,M,Australia,Bikes,2,344,540,392,1080
28-12-17,28,December,2017,19,Youth (<25),1,M,Australia,Bikes,2,308,565,514,1130
28-12-17,28,December,2017,30,Young Adults (25-34),1,F,United States,Bikes,2,1266,2320,2108,4640
28-12-17,28,December,2017,31,Young Adults (25-34),1,M,Australia,Bikes,2,420,769,698,1538
28-12-17,28,December,2017,34,Young Adults (25-34),1,M,Australia,Bikes,2,1898,3375,2954,6750
28-12-17,28,December,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
28-12-17,28,December,2017,36,Adults (35-64),1,M,canada,Bikes,2,344,540,392,1080
28-12-17,28,December,2017,39,Adults (35-64),1,F,United States,Bikes,2,1252,2295,2086,4590
28-12-17,28,December,2017,44,Adults (35-64),1,F,United Kingdom,Bikes,2,1252,2295,2086,4590
28-12-17,28,December,2017,45,Adults (35-64),1,F,Australia,Bikes,2,344,540,392,1080
28-12-17,28,December,2017,46,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
29-12-17,29,December,2017,22,Youth (<25),1,F,United States,Bikes,2,344,540,392,1080
29-12-17,29,December,2017,23,Youth (<25),1,F,France,Bikes,2,2171,3578,2814,7156
29-12-17,29,December,2017,23,Youth (<25),1,F,Germany,Bikes,2,1519,2443,1848,4886
29-12-17,29,December,2017,24,Youth (<25),1,F,France,Bikes,2,1519,2443,1848,4886
29-12-17,29,December,2017,25,Young Adults (25-34),1,M,canada,Bikes,2,2171,3578,2814,7156
29-12-17,29,December,2017,26,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1083,1701,1236,3402
29-12-17,29,December,2017,26,Young Adults (25-34),1,F,canada,Bikes,2,1519,2443,1848,4886
29-12-17,29,December,2017,30,Young Adults (25-34),1,M,France,Bikes,2,713,1120,814,2240
29-12-17,29,December,2017,34,Young Adults (25-34),1,M,United Kingdom,Bikes,2,713,1120,814,2240
29-12-17,29,December,2017,35,Adults (35-64),1,F,Germany,Bikes,2,1083,1701,1236,3402
29-12-17,29,December,2017,43,Adults (35-64),1,M,United Kingdom,Bikes,2,1266,2320,2108,4640
29-12-17,29,December,2017,43,Adults (35-64),1,F,Australia,Bikes,2,2171,3578,2814,7156
29-12-17,29,December,2017,44,Adults (35-64),1,F,Australia,Bikes,2,344,540,392,1080
29-12-17,29,December,2017,45,Adults (35-64),1,F,United States,Bikes,2,344,540,392,1080
30-12-17,30,December,2017,23,Youth (<25),1,M,United Kingdom,Bikes,2,2171,3578,2814,7156
30-12-17,30,December,2017,24,Youth (<25),1,F,France,Bikes,2,1252,2295,2086,4590
30-12-17,30,December,2017,25,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1252,2295,2086,4590
30-12-17,30,December,2017,29,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
30-12-17,30,December,2017,30,Young Adults (25-34),1,M,Australia,Bikes,2,2171,3578,2814,7156
30-12-17,30,December,2017,36,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
30-12-17,30,December,2017,46,Adults (35-64),1,F,Australia,Bikes,2,344,540,392,1080
31-12-17,31,December,2017,25,Young Adults (25-34),1,F,Germany,Bikes,2,713,1120,814,2240
31-12-17,31,December,2017,26,Young Adults (25-34),1,M,Australia,Bikes,2,713,1120,814,2240
31-12-17,31,December,2017,32,Young Adults (25-34),1,M,France,Bikes,2,2171,3578,2814,7156
31-12-17,31,December,2017,33,Young Adults (25-34),1,F,Australia,Bikes,2,1252,2295,2086,4590
31-12-17,31,December,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1266,2320,2108,4640
31-12-17,31,December,2017,44,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
31-12-17,31,December,2017,52,Adults (35-64),1,F,United Kingdom,Bikes,2,1555,2443,1776,4886
1/1/2018,1,January,2018,19,Youth (<25),1,F,United States,Bikes,1,2171,3578,1407,3578
1/1/2018,1,January,2018,27,Young Adults (25-34),1,F,Australia,Bikes,1,713,1120,407,1120
1/1/2018,1,January,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
1/1/2018,1,January,2018,29,Young Adults (25-34),1,M,United States,Bikes,1,487,783,296,783
1/1/2018,1,January,2018,36,Adults (35-64),1,F,United States,Bikes,1,1266,2320,1054,2320
1/1/2018,1,January,2018,37,Adults (35-64),1,F,Germany,Bikes,1,1555,2443,888,2443
1/1/2018,1,January,2018,42,Adults (35-64),1,M,Australia,Bikes,1,1083,1701,618,1701
1/1/2018,1,January,2018,53,Adults (35-64),1,F,France,Bikes,1,1555,2443,888,2443
2/1/2018,2,January,2018,25,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
2/1/2018,2,January,2018,25,Young Adults (25-34),1,F,Australia,Bikes,1,1266,2320,1054,2320
2/1/2018,2,January,2018,27,Young Adults (25-34),1,F,Germany,Bikes,1,1252,2295,1043,2295
2/1/2018,2,January,2018,27,Young Adults (25-34),1,M,Australia,Bikes,1,1266,2320,1054,2320
2/1/2018,2,January,2018,28,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
2/1/2018,2,January,2018,29,Young Adults (25-34),1,F,Australia,Bikes,1,2171,3578,1407,3578
2/1/2018,2,January,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,344,540,196,540
2/1/2018,2,January,2018,30,Young Adults (25-34),1,M,France,Bikes,1,2171,3578,1407,3578
2/1/2018,2,January,2018,30,Young Adults (25-34),1,M,United Kingdom,Bikes,1,344,540,196,540
2/1/2018,2,January,2018,30,Young Adults (25-34),1,M,United Kingdom,Bikes,1,344,540,196,540
2/1/2018,2,January,2018,37,Adults (35-64),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
2/1/2018,2,January,2018,38,Adults (35-64),1,M,Germany,Bikes,1,1083,1701,618,1701
3/1/2018,3,January,2018,23,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
3/1/2018,3,January,2018,25,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1555,2443,888,2443
3/1/2018,3,January,2018,29,Young Adults (25-34),1,F,United Kingdom,Bikes,1,1266,2320,1054,2320
3/1/2018,3,January,2018,30,Young Adults (25-34),1,F,Australia,Bikes,1,1252,2295,1043,2295
3/1/2018,3,January,2018,30,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
3/1/2018,3,January,2018,40,Adults (35-64),1,F,Australia,Bikes,1,1083,1701,618,1701
3/1/2018,3,January,2018,41,Adults (35-64),1,M,canada,Bikes,1,2171,3578,1407,3578
4/1/2018,4,January,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1083,1701,618,1701
4/1/2018,4,January,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1083,1701,618,1701
4/1/2018,4,January,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,1083,1701,618,1701
4/1/2018,4,January,2018,36,Adults (35-64),1,M,United Kingdom,Bikes,1,344,540,196,540
4/1/2018,4,January,2018,39,Adults (35-64),1,F,Germany,Bikes,1,1083,1701,618,1701
4/1/2018,4,January,2018,40,Adults (35-64),1,M,Australia,Bikes,1,1083,1701,618,1701
4/1/2018,4,January,2018,40,Adults (35-64),1,M,Australia,Bikes,1,713,1120,407,1120
4/1/2018,4,January,2018,44,Adults (35-64),1,M,United States,Bikes,1,295,540,245,540
5/1/2018,5,January,2018,28,Young Adults (25-34),1,F,Australia,Bikes,1,1252,2295,1043,2295
5/1/2018,5,January,2018,30,Young Adults (25-34),1,F,canada,Bikes,1,1266,2320,1054,2320
5/1/2018,5,January,2018,30,Young Adults (25-34),1,F,Australia,Bikes,1,1555,2443,888,2443
5/1/2018,5,January,2018,30,Young Adults (25-34),1,M,United Kingdom,Bikes,1,344,540,196,540
5/1/2018,5,January,2018,38,Adults (35-64),1,F,United Kingdom,Bikes,1,2171,3578,1407,3578
5/1/2018,5,January,2018,41,Adults (35-64),1,F,United States,Bikes,1,308,565,257,565
5/1/2018,5,January,2018,41,Adults (35-64),1,F,Australia,Bikes,1,2171,3578,1407,3578
6/1/2018,6,January,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1555,2443,888,2443
6/1/2018,6,January,2018,51,Adults (35-64),1,F,Australia,Bikes,1,713,1120,407,1120
7/1/2018,7,January,2018,19,Youth (<25),1,M,United States,Bikes,1,2171,3578,1407,3578
7/1/2018,7,January,2018,21,Youth (<25),1,M,Australia,Bikes,1,308,565,257,565
7/1/2018,7,January,2018,26,Young Adults (25-34),1,M,Australia,Bikes,1,1266,2320,1054,2320
7/1/2018,7,January,2018,28,Young Adults (25-34),1,M,Germany,Bikes,1,1083,1701,618,1701
7/1/2018,7,January,2018,29,Young Adults (25-34),1,M,United Kingdom,Bikes,1,1252,2295,1043,2295
7/1/2018,7,January,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,1519,2443,924,2443
7/1/2018,7,January,2018,29,Young Adults (25-34),1,F,United States,Bikes,1,1519,2443,924,2443
7/1/2018,7,January,2018,37,Adults (35-64),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
7/1/2018,7,January,2018,41,Adults (35-64),1,M,France,Bikes,1,1555,2443,888,2443
8/1/2018,8,January,2018,27,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
8/1/2018,8,January,2018,27,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
8/1/2018,8,January,2018,28,Young Adults (25-34),1,M,United Kingdom,Bikes,1,2171,3578,1407,3578
8/1/2018,8,January,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1083,1701,618,1701
8/1/2018,8,January,2018,30,Young Adults (25-34),1,F,France,Bikes,1,420,769,349,769
8/1/2018,8,January,2018,30,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
8/1/2018,8,January,2018,32,Young Adults (25-34),1,M,Australia,Bikes,1,1266,2320,1054,2320
8/1/2018,8,January,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,487,783,296,783
8/1/2018,8,January,2018,46,Adults (35-64),1,M,France,Bikes,1,1266,2320,1054,2320
8/1/2018,8,January,2018,62,Adults (35-64),1,M,United States,Bikes,1,1252,2295,1043,2295
9/1/2018,9,January,2018,19,Youth (<25),1,M,United States,Bikes,1,420,769,349,769
9/1/2018,9,January,2018,20,Youth (<25),1,F,Australia,Bikes,1,1266,2320,1054,2320
9/1/2018,9,January,2018,24,Youth (<25),1,F,United States,Bikes,1,1266,2320,1054,2320
9/1/2018,9,January,2018,25,Young Adults (25-34),1,M,United States,Bikes,1,713,1120,407,1120
9/1/2018,9,January,2018,26,Young Adults (25-34),1,M,Australia,Bikes,1,713,1120,407,1120
9/1/2018,9,January,2018,31,Young Adults (25-34),1,F,Australia,Bikes,1,420,769,349,769
9/1/2018,9,January,2018,50,Adults (35-64),1,F,Germany,Bikes,1,1519,2443,924,2443
9/1/2018,9,January,2018,57,Adults (35-64),1,F,France,Bikes,1,1555,2443,888,2443
9/1/2018,9,January,2018,61,Adults (35-64),1,M,United States,Bikes,1,1266,2320,1054,2320
10/1/2018,10,January,2018,22,Youth (<25),1,F,canada,Bikes,1,308,565,257,565
10/1/2018,10,January,2018,26,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
10/1/2018,10,January,2018,27,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
10/1/2018,10,January,2018,27,Young Adults (25-34),1,F,Australia,Bikes,1,713,1120,407,1120
10/1/2018,10,January,2018,28,Young Adults (25-34),1,M,Australia,Bikes,1,1083,1701,618,1701
10/1/2018,10,January,2018,29,Young Adults (25-34),1,M,Australia,Bikes,1,1252,2295,1043,2295
10/1/2018,10,January,2018,31,Young Adults (25-34),1,F,France,Bikes,1,1083,1701,618,1701
10/1/2018,10,January,2018,35,Adults (35-64),1,F,France,Bikes,1,344,540,196,540
10/1/2018,10,January,2018,40,Adults (35-64),1,M,Australia,Bikes,1,1083,1701,618,1701
10/1/2018,10,January,2018,50,Adults (35-64),1,M,Australia,Bikes,1,1083,1701,618,1701
10/1/2018,10,January,2018,50,Adults (35-64),1,M,Australia,Bikes,1,344,540,196,540
11/1/2018,11,January,2018,20,Youth (<25),1,F,Australia,Bikes,1,308,565,257,565
11/1/2018,11,January,2018,21,Youth (<25),1,M,United States,Bikes,1,1266,2320,1054,2320
11/1/2018,11,January,2018,22,Youth (<25),1,F,United Kingdom,Bikes,1,1266,2320,1054,2320
11/1/2018,11,January,2018,27,Young Adults (25-34),1,M,Australia,Bikes,1,2171,3578,1407,3578
11/1/2018,11,January,2018,40,Adults (35-64),1,F,United States,Bikes,1,1555,2443,888,2443
11/1/2018,11,January,2018,41,Adults (35-64),1,M,United Kingdom,Bikes,1,1519,2443,924,2443
11/1/2018,11,January,2018,46,Adults (35-64),1,F,Australia,Bikes,1,344,540,196,540
12/1/2018,12,January,2018,21,Youth (<25),1,M,Australia,Bikes,1,1266,2320,1054,2320
12/1/2018,12,January,2018,26,Young Adults (25-34),1,M,Australia,Bikes,1,420,769,349,769
12/1/2018,12,January,2018,26,Young Adults (25-34),1,F,United States,Bikes,1,2171,3578,1407,3578
12/1/2018,12,January,2018,31,Young Adults (25-34),1,M,United Kingdom,Bikes,1,420,769,349,769
12/1/2018,12,January,2018,32,Young Adults (25-34),1,F,United States,Bikes,1,1266,2320,1054,2320
12/1/2018,12,January,2018,37,Adults (35-64),1,F,United Kingdom,Bikes,1,1083,1701,618,1701
12/1/2018,12,January,2018,42,Adults (35-64),1,F,United States,Bikes,1,1252,2295,1043,2295
13-01-18,13,January,2018,24,Youth (<25),1,M,United Kingdom,Bikes,1,344,540,196,540
13-01-18,13,January,2018,26,Young Adults (25-34),1,M,United States,Bikes,1,2171,3578,1407,3578
